"","lat","lon","direction","filename","gps_frame_pos","frameIdx","road_lin","road_quad","road_both","sign_frames_ago","sign_W","sign_H","sign_sysType","sign_signType"
"149",31.7562,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_1_23508_5.mat",99,9617,-0.0656079772859812,-0.00463589839637279,-3.16651890426874,200,-1,-1,-1,-1
"150",31.7562,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",7434,268973,0.00377895515412106,-0.00355556514114142,-1.34664695337415,200,-1,-1,-1,-1
"151",31.7562,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",7656,277073,-0.0221380531787872,-0.00318655371665955,-1.71738255023956,200,-1,-1,-1,-1
"152",31.7562,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23378_0.mat",7118,269851,-0.0174166436307135,-0.00441248202696442,-2.11332568340004,200,-1,-1,-1,-1
"153",31.7562,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23378_0.mat",7335,277659,-0.0194445190019904,-0.00332483043894172,-1.7188225556165,200,-1,-1,-1,-1
"154",31.7562,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23455_4.mat",36,4967,0.00755583271384234,0.00174020603299141,0.847199067473411,200,-1,-1,-1,-1
"155",31.7562,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23455_4.mat",84,6691,-0.0240113915875552,-0.00477845873683691,-2.39161132648587,200,-1,-1,-1,-1
"156",31.7562,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23564_6.mat",86,42041,-0.031426221691072,-0.00476775784045458,-2.53562757000327,200,-1,-1,-1,-1
"157",31.7562,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23702_13.mat",2018,100441,-0.0449329078197479,-0.00301805138587952,-2.10587871074676,200,-1,-1,-1,-1
"158",31.7562,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23702_2.mat",120,5525,-0.0328322295099496,-0.00362720899283886,-2.10752818733454,200,-1,-1,-1,-1
"159",31.7562,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23712_0.mat",51,7345,-0.08469966230914,-0.00375613430514931,-3.19644696824253,200,-1,-1,-1,-1
"160",31.7562,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6100,224709,-0.00252890950068822,-0.00396986724808812,-1.63852508924901,200,-1,-1,-1,-1
"161",31.7562,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_26256_13.mat",3069,299145,0.00671437652781614,-0.0038426429964602,-1.40276966802776,200,-1,-1,-1,-1
"162",31.7562,35.1876,2,"JET_83-108-70_D_OC_MX_3.9_26340_0.mat",177,9897,-0.00145509708672746,-0.00518145319074393,-2.10168321803212,200,-1,-1,-1,-1
"163",31.7562,35.1876,2,"JET_83-108-70_D_OC_MX_3.9_26340_3.mat",1239,90425,0.0108739754185083,-0.00406151544302702,-1.40712666884064,200,-1,-1,-1,-1
"164",31.7562,35.1876,2,"JET_83-108-70_D_OC_MX_3.9_26340_6.mat",4809,176483,-0.0245149288326503,-0.00442959181964397,-2.26213530451059,200,-1,-1,-1,-1
"165",31.7562,35.1876,2,"JET_83-108-70_D_OC_MX_3.9_26346_1.mat",461,19039,-0.0503100715577601,-0.00148667767643929,-1.60087250173092,10202,0.446811646223068,0.447960793972015,0,208
"166",31.7562,35.1876,2,"JET_83-108-70_D_OC_MX_3.9_26346_3.mat",93,4245,0.0146144200116401,-0.00501220859587194,-1.71259503811597,200,-1,-1,-1,-1
"167",31.7562,35.1876,2,"JET_83-108-70_D_OC_MX_3.9_26346_5.mat",58,2859,-0.053172953613102,-0.00513494666665793,-3.11743773892521,200,-1,-1,-1,-1
"168",31.7562,35.1876,2,"JET_83-108-70_N_CL_MX_3.9_26435_3.mat",4085,151797,-0.016669744439423,-0.00397772993892431,-1.92448686435819,200,-1,-1,-1,-1
"169",31.7564,35.1876,2,"JET_58-425-73_D_CL_UR_3.9_22811_11.mat",2606,99065,8.950959891102e-05,-0.0031741475686431,-1.26786883547902,200,-1,-1,-1,-1
"170",31.7564,35.1876,2,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",764,46559,0.00322550004348182,-0.00383442221209407,-1.46925888396799,200,-1,-1,-1,-1
"171",31.7564,35.1876,2,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",1112,59591,-0.00308680981397597,-0.00370917469263078,-1.54540607333183,200,-1,-1,-1,-1
"172",31.7564,35.1876,2,"JET_58-425-73_D_CL_UR_3.9_22811_3.mat",65,3333,0.0209783248603346,-0.00380232557654381,-1.10136373341083,200,-1,-1,-1,-1
"173",31.7564,35.1876,2,"JET_58-425-73_N_CL_MX_3.9_26193_4.mat",6229,249611,0.00315305013209613,-0.00390066299587489,-1.49720419570803,200,-1,-1,-1,-1
"174",31.7564,35.1876,2,"JET_58_425_73_D_CL_MX_3.9_26338_12.mat",111,12593,-0.0310331692919127,-0.00454159546643497,-2.43730157241224,200,-1,-1,-1,-1
"175",31.7564,35.1876,2,"JET_58_425_73_N_R_N_MX_3.9_26391_2.mat",8030,359287,0.00615510810166597,-0.00430769566446543,-1.59997610375285,200,-1,-1,-1,-1
"176",31.7564,35.1876,2,"JET_58_425_73_N_R_N_MX_3.9_26391_2.mat",8737,384739,0.0231806727126246,-0.00385695789009334,-1.07916970178484,200,-1,-1,-1,-1
"177",31.7564,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_1_23508_5.mat",98,9581,-0.0136014910414815,-0.00611513759940863,-2.71808486059308,200,-1,-1,-1,-1
"178",31.7564,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",7433,268953,0.00785373859107509,-0.00388233922421933,-1.39586091786623,200,-1,-1,-1,-1
"179",31.7564,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",7655,277053,0.0252665024250747,-0.00531335733830929,-1.62001288682222,200,-1,-1,-1,-1
"180",31.7564,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23378_0.mat",7117,269831,-0.0158018108457323,-0.00327602215111256,-1.62644507735967,200,-1,-1,-1,-1
"181",31.7564,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23378_0.mat",7334,277623,-0.0136304535903037,-0.0045495661906898,-2.09243554808199,200,-1,-1,-1,-1
"182",31.7564,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23455_4.mat",82,6619,-0.0352733977138994,-0.00551271066069603,-2.9105522185564,200,-1,-1,-1,-1
"183",31.7564,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23564_6.mat",85,42017,-0.0245038114488125,-0.00514223054051399,-2.54696844518185,200,-1,-1,-1,-1
"184",31.7564,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23702_13.mat",2017,100401,-0.00353190870955595,-0.00376963010057807,-1.57849021442235,200,-1,-1,-1,-1
"185",31.7564,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23702_2.mat",119,5489,-0.00358243342489023,-0.00645661074668169,-2.65429296717048,200,-1,-1,-1,-1
"186",31.7564,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23712_0.mat",50,7309,-0.0342815201729535,-0.00420797802507878,-2.36882161349058,200,-1,-1,-1,-1
"187",31.7564,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6098,224641,0.0266417987644675,-0.00474745407700539,-1.36614565551281,200,-1,-1,-1,-1
"188",31.7564,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_26256_13.mat",3067,299073,-0.050971616990864,-0.00379679258912802,-2.53814937546849,200,-1,-1,-1,-1
"189",31.7564,35.1876,2,"JET_83-108-70_D_OC_MX_3.9_26340_0.mat",175,9809,-0.0170344740152358,-0.00463299453258515,-2.19388729333878,200,-1,-1,-1,-1
"190",31.7564,35.1876,2,"JET_83-108-70_D_OC_MX_3.9_26340_3.mat",1237,90373,0.000387592241168164,-0.00438887439668179,-1.74779791384935,200,-1,-1,-1,-1
"191",31.7564,35.1876,2,"JET_83-108-70_D_OC_MX_3.9_26340_6.mat",4807,176411,-0.0219910103827715,-0.00349759124219418,-1.8388567045331,200,-1,-1,-1,-1
"192",31.7564,35.1876,2,"JET_83-108-70_D_OC_MX_3.9_26346_1.mat",460,18983,0.0125746492296458,-0.00417664833366871,-1.41916634887457,200,-1,-1,-1,-1
"193",31.7564,35.1876,2,"JET_83-108-70_D_OC_MX_3.9_26346_3.mat",92,4209,-0.0246913114562629,-0.0020425571128726,-1.3108490742743,200,-1,-1,-1,-1
"194",31.7564,35.1876,2,"JET_83-108-70_D_OC_MX_3.9_26346_5.mat",57,2839,-0.102146557625383,-0.00223096134141088,-2.93531568907201,-941,0.736453592777252,0.637787818908691,6,168
"195",31.7564,35.1876,2,"JET_83-108-70_N_CL_MX_3.9_26435_3.mat",4084,151745,-0.0368290731683372,-0.00403852295130492,-2.35199064388871,200,-1,-1,-1,-1
"196",31.7566,35.1876,2,"JET_58-425-73_D_CL_UR_3.9_22811_11.mat",2605,99029,-0.0166478585451836,-0.00347834266722203,-1.72429423779249,200,-1,-1,-1,-1
"197",31.7566,35.1876,2,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",763,46523,-0.014968948997557,-0.00319130998104811,-1.57590297237038,200,-1,-1,-1,-1
"198",31.7566,35.1876,2,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",1111,59555,0.00698532927781364,-0.00312966946512461,-1.11216120049357,200,-1,-1,-1,-1
"199",31.7566,35.1876,2,"JET_58-425-73_D_CL_UR_3.9_22811_3.mat",63,3261,-0.0454210307449101,-0.00274552591145039,-2.00663097947836,200,-1,-1,-1,-1
"200",31.7566,35.1876,2,"JET_58-425-73_N_CL_MX_3.9_26193_4.mat",6227,249539,-0.0148476539179682,-0.00233565364032984,-1.2312145344913,200,-1,-1,-1,-1
"201",31.7566,35.1876,2,"JET_58_425_73_D_CL_MX_3.9_26338_12.mat",109,12509,-0.00480911862105119,-0.00067598465830088,-0.366576235741376,200,-1,-1,-1,-1
"202",31.7566,35.1876,2,"JET_58_425_73_N_R_N_MX_3.9_26391_2.mat",8028,359235,-0.0164230070076881,-0.00246023805812002,-1.31255536340177,200,-1,-1,-1,-1
"203",31.7566,35.1876,2,"JET_58_425_73_N_R_N_MX_3.9_26391_2.mat",8735,384667,0,0,0,200,-1,-1,-1,-1
"204",31.7566,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_1_23508_5.mat",96,9525,-0.0338694436475635,-0.00437953416258097,-2.42920253798366,200,-1,-1,-1,-1
"205",31.7566,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",7432,268901,-0.0133872644044458,-0.00208999169990421,-1.1037419680506,200,-1,-1,-1,-1
"206",31.7566,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",7654,277001,-0.0068805491551756,-0.00312483031302691,-1.38754310831427,200,-1,-1,-1,-1
"207",31.7566,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23378_0.mat",7116,269775,-0.0225170476362108,-0.00327446404844523,-1.76012657210231,200,-1,-1,-1,-1
"208",31.7566,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23378_0.mat",7332,277571,-0.0152723459526895,-0.00420355889946223,-1.98687047883868,200,-1,-1,-1,-1
"209",31.7566,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23455_4.mat",81,6599,-0.0229972757399081,-0.00468967482447625,-2.33581544458866,200,-1,-1,-1,-1
"210",31.7566,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23564_6.mat",83,41933,-0.0544463662430644,-0.00363069865852594,-2.54120678827166,200,-1,-1,-1,-1
"211",31.7566,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23702_13.mat",2015,100349,-0.00606468711048373,-0.00188964139670133,-0.877150300890208,200,-1,-1,-1,-1
"212",31.7566,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23702_2.mat",118,5469,-0.0333297153934836,-0.00508922804147005,-2.70228552445769,200,-1,-1,-1,-1
"213",31.7566,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23712_0.mat",48,7237,0.0116584260948005,-0.00315289432182909,-1.02798920683563,200,-1,-1,-1,-1
"214",31.7566,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6097,224621,-0.0037196367979047,-0.00350917875766755,-1.47806423902511,-42097,0.614592969417572,0.532253384590149,1,149
"215",31.7566,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_26256_13.mat",3066,299057,-0.0515499803237616,-0.00323273846879602,-2.32409499399364,200,-1,-1,-1,-1
"216",31.7566,35.1876,2,"JET_83-108-70_D_OC_MX_3.9_26340_0.mat",174,9773,-0.0713709319010378,-0.00325799267739057,-2.73061570897699,200,-1,-1,-1,-1
"217",31.7566,35.1876,2,"JET_83-108-70_D_OC_MX_3.9_26340_3.mat",1236,90317,-0.0392252003774045,-0.00343846995383501,-2.1598919890821,200,-1,-1,-1,-1
"218",31.7566,35.1876,2,"JET_83-108-70_D_OC_MX_3.9_26340_6.mat",4805,176339,-0.027008487842977,-0.00304115284234285,-1.75663089379668,200,-1,-1,-1,-1
"219",31.7566,35.1876,2,"JET_83-108-70_D_OC_MX_3.9_26346_1.mat",459,18947,-0.0344503883272408,-0.00320109538733959,-1.96944592148065,200,-1,-1,-1,-1
"220",31.7566,35.1876,2,"JET_83-108-70_D_OC_MX_3.9_26346_3.mat",90,4157,0.0178478896617892,-0.00521454215049744,-1.72885906696319,200,-1,-1,-1,-1
"221",31.7566,35.1876,2,"JET_83-108-70_D_OC_MX_3.9_26346_5.mat",55,2751,-0.0232353197410702,-0.00377230998128653,-1.97363038733602,200,-1,-1,-1,-1
"222",31.7566,35.1876,2,"JET_83-108-70_N_CL_MX_3.9_26435_3.mat",4082,151673,-0.0660448348149658,-0.00407159049063921,-2.949532892555,200,-1,-1,-1,-1
"223",31.7568,35.1876,2,"JET_58-425-73_D_CL_UR_3.9_22811_11.mat",2604,98993,-0.0432190993800749,-0.00343065988272431,-2.23664594069122,200,-1,-1,-1,-1
"224",31.7568,35.1876,2,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",761,46451,-0.00809065466746669,-0.00192560674622655,-0.932055791839955,200,-1,-1,-1,-1
"225",31.7568,35.1876,2,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",1109,59483,0.0200314724817876,-0.0052138539031148,-1.68491211161017,200,-1,-1,-1,-1
"226",31.7568,35.1876,2,"JET_58-425-73_D_CL_UR_3.9_22811_3.mat",62,3225,-0.0396773283369838,-0.004084428306669,-2.42731788940728,200,-1,-1,-1,-1
"227",31.7568,35.1876,2,"JET_58-425-73_N_CL_MX_3.9_26193_4.mat",6226,249507,-0.0200533372350037,-0.00292349001392722,-1.57046275027096,200,-1,-1,-1,-1
"228",31.7568,35.1876,2,"JET_58_425_73_D_CL_MX_3.9_26338_12.mat",107,12437,-0.023543369397521,-0.00252542085945606,-1.48103573173285,200,-1,-1,-1,-1
"229",31.7568,35.1876,2,"JET_58_425_73_N_R_N_MX_3.9_26391_2.mat",8026,359143,0.00761229377239958,-0.00349403824657202,-1.24536942318082,200,-1,-1,-1,-1
"230",31.7568,35.1876,2,"JET_58_425_73_N_R_N_MX_3.9_26391_2.mat",8733,384615,0,0,0,200,-1,-1,-1,-1
"231",31.7568,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_1_23508_4.mat",11478,414433,-0.0371417488902808,-0.00276152975857258,-1.84744688123465,200,-1,-1,-1,-1
"232",31.7568,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_1_23508_5.mat",95,9473,-0.0520570563152432,-0.00599016901105642,-3.43720873072743,200,-1,-1,-1,-1
"233",31.7568,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",7431,268865,-0.0436363510787485,-0.00315633788704873,-2.13526217639446,200,-1,-1,-1,-1
"234",31.7568,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",7652,276929,0.023255226481706,-0.00460749352350831,-1.3778928797692,200,-1,-1,-1,-1
"235",31.7568,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23378_0.mat",7114,269703,9.7806751727951e-05,-0.00512305647134781,-2.04726645350456,200,-1,-1,-1,-1
"236",31.7568,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23378_0.mat",7331,277515,-0.0033801408484578,-0.00401925947517157,-1.67530660703778,200,-1,-1,-1,-1
"237",31.7568,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23455_4.mat",79,6511,-0.0230230359360574,-0.00609952304512263,-2.9002699367702,200,-1,-1,-1,-1
"238",31.7568,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23564_6.mat",82,41897,-0.0634064331650734,-0.00515943020582199,-3.33190074563026,200,-1,-1,-1,-1
"239",31.7568,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23702_13.mat",2014,100297,0.00659985309466731,-0.00521589396521449,-1.95436052419245,200,-1,-1,-1,-1
"240",31.7568,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23702_2.mat",116,5381,-0.0510451376438142,-0.00608822703361511,-3.45619356632233,200,-1,-1,-1,-1
"241",31.7568,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23712_0.mat",47,7217,0.0453110171481968,-0.00399615522474051,-0.692241746932267,200,-1,-1,-1,-1
"242",31.7568,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6095,224529,-0.0250691881403326,-0.00463261175900698,-2.35442846640944,200,-1,-1,-1,-1
"243",31.7568,35.1876,2,"JET_83-108-70_D_CL_MX_3.9_26256_13.mat",3065,299001,-0.0147898010909557,-0.00351778045296669,-1.70290820300579,200,-1,-1,-1,-1
"244",31.7568,35.1876,2,"JET_83-108-70_D_OC_MX_3.9_26340_0.mat",173,9737,-0.0400244696065783,-0.00530549231916666,-2.92268631979823,200,-1,-1,-1,-1
"245",31.7568,35.1876,2,"JET_83-108-70_D_OC_MX_3.9_26340_3.mat",1234,90245,-0.0092862797901033,-0.00515852216631174,-2.24913446232676,200,-1,-1,-1,-1
"246",31.7568,35.1876,2,"JET_83-108-70_D_OC_MX_3.9_26340_6.mat",4804,176303,-0.0281562775373459,-0.00454641878604889,-2.38169306516647,200,-1,-1,-1,-1
"247",31.7568,35.1876,2,"JET_83-108-70_D_OC_MX_3.9_26346_3.mat",89,4101,-0.0795278761535879,-0.00234411470592023,-2.52820340543985,200,-1,-1,-1,-1
"248",31.7568,35.1876,2,"JET_83-108-70_D_OC_MX_3.9_26346_5.mat",54,2715,0.0338211384601893,-0.00532703706994653,-1.45439205877483,200,-1,-1,-1,-1
"249",31.7568,35.1876,2,"JET_83-108-70_N_CL_MX_3.9_26435_3.mat",4081,151637,-0.0103783024474976,-0.0076334560289979,-3.26094846054911,200,-1,-1,-1,-1
"250",31.7552,35.1878,2,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",772,46883,0.108476001210511,-0.0154602387920022,-4.01457549259066,200,-1,-1,-1,-1
"251",31.7552,35.1878,2,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",1123,60003,-0.00817031832411796,-0.0124999224208296,-5.16337533481418,-204667,0.820939421653748,0.71095472574234,1,154
"252",31.7552,35.1878,2,"JET_58-425-73_D_CL_UR_3.9_22811_3.mat",74,3657,0.0492824576795101,-0.00809664651751518,-2.25300945341587,200,-1,-1,-1,-1
"253",31.7552,35.1878,2,"JET_58-425-73_N_CL_MX_3.9_26193_4.mat",6238,249935,0.147207104507834,-0.0130175692029297,-2.26288559101522,200,-1,-1,-1,-1
"254",31.7552,35.1878,2,"JET_58_425_73_D_CL_MX_3.9_26338_12.mat",121,12957,0.106102998368442,-0.014700255356729,-3.75804217532277,200,-1,-1,-1,-1
"255",31.7552,35.1878,2,"JET_58_425_73_N_R_N_MX_3.9_26391_2.mat",8040,359647,0.123626574594527,-0.0052689821459353,0.364938633516431,200,-1,-1,-1,-1
"256",31.7552,35.1878,2,"JET_83-108-70_D_CL_MX_3.9_1_23508_4.mat",11485,414705,0,0,0,200,-1,-1,-1,-1
"257",31.7552,35.1878,2,"JET_83-108-70_D_CL_MX_3.9_1_23508_5.mat",106,9885,0.151339674368501,-0.0254839975386858,-7.16680552810431,1223,0.462882906198502,0.443169504404068,0,245
"258",31.7552,35.1878,2,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",7440,269189,0.150293732527644,-0.014159542042762,-2.65794216655194,200,-1,-1,-1,-1
"259",31.7552,35.1878,2,"JET_83-108-70_D_CL_MX_3.9_23378_0.mat",7124,270063,0.133981715608388,-0.00593245262280107,0.306653263047338,200,-1,-1,-1,-1
"260",31.7552,35.1878,2,"JET_83-108-70_D_CL_MX_3.9_23378_0.mat",7342,277931,0.0769737717695537,-0.018237239215523,-5.75542025081813,200,-1,-1,-1,-1
"261",31.7552,35.1878,2,"JET_83-108-70_D_CL_MX_3.9_23455_4.mat",91,6959,0.053708616178483,-0.0204956023953855,-7.12406863458454,200,-1,-1,-1,-1
"262",31.7552,35.1878,2,"JET_83-108-70_D_CL_MX_3.9_23564_6.mat",94,42329,0.0452499935403467,-0.0221826331689954,-7.96805339679122,200,-1,-1,-1,-1
"263",31.7552,35.1878,2,"JET_83-108-70_D_CL_MX_3.9_23702_13.mat",2025,100709,0.13449094016105,-0.0184351811185479,-4.68425364419818,200,-1,-1,-1,-1
"264",31.7552,35.1878,2,"JET_83-108-70_D_CL_MX_3.9_23702_2.mat",126,5741,0.223241766542197,-0.0186350159347057,-2.98917104303836,200,-1,-1,-1,-1
"265",31.7552,35.1878,2,"JET_83-108-70_D_CL_MX_3.9_23712_0.mat",58,7597,0.0283329316414897,-0.00593949528411032,-1.80913948081433,200,-1,-1,-1,-1
"266",31.7552,35.1878,2,"JET_83-108-70_D_OC_MX_3.9_26340_0.mat",183,10097,0.196731108799577,-0.0190994758158922,-3.70516815036535,200,-1,-1,-1,-1
"267",31.7552,35.1878,2,"JET_83-108-70_D_OC_MX_3.9_26340_3.mat",1248,90749,0.114394232351333,0.00223458698019385,3.1817194391042,200,-1,-1,-1,-1
"268",31.7552,35.1878,2,"JET_83-108-70_D_OC_MX_3.9_26340_6.mat",4972,182531,0.112158544920385,-0.0103818429633975,-1.9095662869513,200,-1,-1,-1,-1
"269",31.7552,35.1878,2,"JET_83-108-70_D_OC_MX_3.9_26346_1.mat",468,19271,0.115659046266228,-0.0155663867481053,-3.91337377391755,200,-1,-1,-1,-1
"270",31.7552,35.1878,2,"JET_83-108-70_D_OC_MX_3.9_26346_3.mat",99,4461,0.203484918549657,-0.02028445340693,-4.04408299177885,80,0.410686284303665,0.404125988483429,0,199
"271",31.7554,35.1878,2,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",771,46863,0.114955130126327,-0.0117932925932109,-2.41821443475783,200,-1,-1,-1,-1
"272",31.7554,35.1878,2,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",1121,59915,-0.0268175591714678,-0.00502317911013961,-2.5456228274852,200,-1,-1,-1,-1
"273",31.7554,35.1878,2,"JET_58-425-73_D_CL_UR_3.9_22811_3.mat",72,3585,-0.0446216985583303,-0.00333396345376969,-2.22601935267448,200,-1,-1,-1,-1
"274",31.7554,35.1878,2,"JET_58-425-73_N_CL_MX_3.9_26193_4.mat",6237,249899,0.000156106147915533,-0.00448714243248106,-1.79173485003411,200,-1,-1,-1,-1
"275",31.7554,35.1878,2,"JET_58_425_73_D_CL_MX_3.9_26338_12.mat",119,12869,0.0420819491147995,-0.00467811524868011,-1.02960711717606,200,-1,-1,-1,-1
"276",31.7554,35.1878,2,"JET_58_425_73_N_R_N_MX_3.9_26391_2.mat",8038,359595,-0.0365957874804735,-0.00169076584279537,-1.40822208672762,200,-1,-1,-1,-1
"277",31.7554,35.1878,2,"JET_58_425_73_N_R_N_MX_3.9_26391_2.mat",8746,385063,-0.0246198533102869,-0.00403799209743738,-2.10759390518069,200,-1,-1,-1,-1
"278",31.7554,35.1878,2,"JET_83-108-70_D_CL_MX_3.9_1_23508_4.mat",11484,414649,0.0620303058065475,-0.00406401278451085,-0.384998997673392,200,-1,-1,-1,-1
"279",31.7554,35.1878,2,"JET_83-108-70_D_CL_MX_3.9_1_23508_5.mat",105,9833,0.0919009011238814,-0.0102225448936224,-2.25099993497133,200,-1,-1,-1,-1
"280",31.7554,35.1878,2,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",7439,269153,0.0404769683256745,-0.00479307491332293,-1.10769059881568,200,-1,-1,-1,-1
"281",31.7554,35.1878,2,"JET_83-108-70_D_CL_MX_3.9_1_23508_6.mat",7661,277253,-0.0226444165222345,-0.00342785054817796,-1.82402854971587,200,-1,-1,-1,-1
"282",31.7554,35.1878,2,"JET_83-108-70_D_CL_MX_3.9_23378_0.mat",7123,270031,0.030018302705139,-0.00284583074972034,-0.537966245785355,200,-1,-1,-1,-1
"283",31.7554,35.1878,2,"JET_83-108-70_D_CL_MX_3.9_23378_0.mat",7341,277875,0.0385306584648789,-0.0075503452681005,-2.24952493794262,200,-1,-1,-1,-1
"284",31.7554,35.1878,2,"JET_83-108-70_D_CL_MX_3.9_23564_6.mat",92,42257,0.0237320308573544,-0.00675428891554475,-2.22707494907081,200,-1,-1,-1,-1
"285",31.7554,35.1878,2,"JET_83-108-70_D_CL_MX_3.9_23702_2.mat",125,5705,0.0406283094547688,-0.00582069111987948,-1.51571025885642,200,-1,-1,-1,-1
"286",31.7554,35.1878,2,"JET_83-108-70_D_CL_MX_3.9_23712_0.mat",57,7577,0.0439109916798769,-0.00555979227647185,-1.3456970769912,200,-1,-1,-1,-1
"287",31.7554,35.1878,2,"JET_83-108-70_D_CL_MX_3.9_23712_2.mat",6105,224889,0.0220358036458494,-0.00447369739413262,-1.34876288473606,200,-1,-1,-1,-1
"288",31.7554,35.1878,2,"JET_83-108-70_D_CL_MX_3.9_26256_13.mat",3073,299325,-0.033716938830912,-0.00153064262121916,-1.2865958251059,200,-1,-1,-1,-1
"289",31.7554,35.1878,2,"JET_83-108-70_D_OC_MX_3.9_26340_0.mat",182,10077,0.199717657268047,-0.0161138400435448,-2.45118287205696,200,-1,-1,-1,-1
"290",31.7554,35.1878,2,"JET_83-108-70_D_OC_MX_3.9_26340_3.mat",1246,90677,-0.00996810747310504,-0.00400648498907686,-1.80195614509284,200,-1,-1,-1,-1
"291",31.7554,35.1878,2,"JET_83-108-70_D_OC_MX_3.9_26340_6.mat",4821,176931,-0.0509426204487682,-0.00480106566101312,-2.93927867338061,200,-1,-1,-1,-1
"292",31.7554,35.1878,2,"JET_83-108-70_D_OC_MX_3.9_26346_1.mat",467,19239,0.00475601973012093,-0.00592374661937356,-2.27437825314701,200,-1,-1,-1,-1
"293",31.7554,35.1878,2,"JET_83-108-70_D_OC_MX_3.9_26346_5.mat",63,3039,0.0709687982685865,-0.0100596793927252,-2.60449579171836,200,-1,-1,-1,-1
"294",31.7554,35.1878,2,"JET_83-108-70_N_CL_MX_3.9_26435_3.mat",4090,151977,0.122598003782331,-0.00588740129023789,0.0969995595514721,-96336,0.848848283290863,0.735124528408051,1,149
"295",31.7572,35.1878,2,"JET_58-425-73_D_CL_UR_3.9_22811_11.mat",2601,98885,0.0519260644912724,-0.00332653522491456,-0.292092800140376,200,-1,-1,-1,-1
"296",31.7572,35.1878,2,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",758,46343,0.0331149384379387,-0.00273468345403671,-0.431574612855911,200,-1,-1,-1,-1
"297",31.7572,35.1878,2,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",1105,59339,0.0653067430481315,-0.00284268986433745,0.169058915227652,200,-1,-1,-1,-1
